ID	label	x	y	cluster	weight<Links>	weight<Total link strength>
2696	Magadino-Vira	0.3184	-0.65	8	4	0.9911
2697	Magadino-Vira=>Quartino	0.317	-0.6398	8	2	0.7105
2698	Magadino-Vira=>S. Nazzaro	0.3197	-0.6598	8	2	0.5439
2699	Maienfeld=>Bad Ragaz	1.1456	0.0037	3	2	0.9756
2700	Maienfeld=>Landquart	1.1695	0.0058	3	2	0.8657
2701	Malans=>Landquart	1.1999	0.0124	3	2	0.7735
2702	Malans=>Schiers	1.24	0.0324	3	2	0.2276
2703	Malans=>Seewis-Pardisla	1.228	0.0268	3	2	0.474
2704	Malleray-Bévilard	-0.6014	0.4621	7	4	1.3207
2705	Malleray-Bévilard=>Pontenet	-0.6123	0.4614	7	2	1.3371
2706	Malleray-Bévilard=>Sorvilier	-0.5861	0.4622	7	2	1.236
2707	Pontenet	-0.6158	0.4605	7	4	3
2708	Malters=>Littau	-0.0556	0.037	4	2	0.4938
2709	Malters=>Luzern	-0.0253	0.0299	4	2	0.2049
2710	Malters=>Schachen LU	-0.0976	0.0476	4	2	0.6319
2711	Malters=>Wolhusen	-0.1203	0.0551	4	2	0.2716
2712	Schachen LU	-0.1036	0.0491	4	4	1.7983
2713	Mammern=>Eschenz	0.8534	-0.1577	9	2	1.0205
2714	Mammern=>Steckborn	0.8675	-0.1717	9	2	0.7295
2715	Mannenbach-Salenstein=>Berlingen	0.9033	-0.2034	9	2	1.0205
2716	Mannenbach-Salenstein=>Ermatingen	0.9167	-0.2128	9	2	0.9795
2717	Marin-Epagnier=>Ins	-0.845	0.2641	11	2	0.56
2718	Marin-Epagnier=>St-Blaise-Lac	-0.858	0.2793	11	2	1.4933
2719	St-Blaise-Lac	-0.8594	0.2817	11	5	2.4875
2720	Maroggia-Melano=>Capolago-Riva S. Vitale	0.2794	-0.6304	8	2	0.9947
2721	Maroggia-Melano=>Melide	0.2813	-0.6254	8	2	0.9774
2722	Marthalen=>Andelfingen	0.694	0.0317	1	2	0.6083
2723	Marthalen=>Dachsen	0.6915	0.0376	1	2	0.6458
2724	Martigny=>Aigle	-0.923	-0.3973	2	2	0.0751
2725	Martigny=>Bex	-0.8986	-0.4268	2	2	0.1255
2726	Martigny=>Charrat-Fully	-0.8498	-0.4516	2	2	0.6101
2727	Martigny=>Evionnaz	-0.8824	-0.4523	2	2	0.2563
2728	Martigny=>Martigny-Bourg	-0.8641	-0.4698	2	2	0.3459
2729	Martigny=>Martigny-Expo	-0.8634	-0.4643	2	2	0.5632
2730	Martigny=>Sembrancher	-0.8636	-0.4916	2	2	0.0746
2731	Martigny=>Sion	-0.8243	-0.4389	2	2	0.1998
2732	Martigny=>St-Maurice	-0.8874	-0.4495	2	2	0.1783
2733	Martigny=>Vernayaz	-0.8747	-0.4528	2	2	0.6006
2734	Martigny-Bourg	-0.8642	-0.4704	2	8	2.8374
2735	Martigny-Bourg=>Martigny	-0.8624	-0.4553	2	2	0.4702
2736	Martigny-Bourg=>Martigny-Croix	-0.8645	-0.4739	2	2	1.4912
2737	Martigny-Bourg=>Martigny-Expo	-0.864	-0.4678	2	2	0.693
2738	Martigny-Expo	-0.8639	-0.4665	2	7	2.3096
2739	Martigny-Croix=>Bovernier	-0.8648	-0.4789	2	2	0.6364
2740	Martigny-Croix=>Martigny-Bourg	-0.8645	-0.4727	2	2	1.3131
2741	Martigny-Expo=>Martigny	-0.8631	-0.4591	2	2	1.0221
2742	Martigny-Expo=>Martigny-Bourg	-0.8641	-0.4692	2	2	0.757
2743	Martigny-Expo=>Sembrancher	-0.864	-0.4891	2	2	0.1196
2744	Massongex	-0.9132	-0.4733	2	4	2.5217
2745	Massongex=>Monthey	-0.915	-0.4776	2	2	0.8234
2746	Massongex=>St-Maurice	-0.9093	-0.4651	2	2	0.7535
2747	Matran	-0.9582	0.0334	6	4	2.9706
2748	Matran=>Rosé	-0.963	0.0299	6	2	0.8444
2749	Matran=>Villars-sur-Glâne	-0.9518	0.0381	6	2	0.9923
2750	Rosé	-0.9697	0.0243	6	4	1.8367
2751	Matten=>Boden	-0.8886	-0.3569	2	2	1
2752	Matten=>St. Stephan	-0.8868	-0.3542	2	2	0.75
2753	St. Stephan	-0.8855	-0.3525	2	4	1.5833
2754	Meggen	0.1708	-0.0687	8	5	2.4899
2755	Meggen=>Meggen Zentrum	0.1644	-0.0645	8	2	1.3696
2756	Meggen=>Merlischachen	0.1763	-0.0717	8	2	1
2757	Meggen Zentrum=>Küssnacht am Rigi	0.1838	-0.0737	8	2	0.3548
2758	Meggen Zentrum=>Luzern Verkehrshaus	0.1508	-0.0563	8	2	0.641
2759	Meggen Zentrum=>Meggen	0.1689	-0.0676	8	2	1.2738
2760	Meilen=>Herrliberg-Feldmeilen	0.5698	0.0244	1	2	0.5296
2761	Meilen=>Küsnacht ZH	0.5553	0.0333	1	2	0.2172
2762	Meilen=>Männedorf	0.5975	0.0094	1	2	0.3463
2763	Meilen=>Uetikon	0.5835	0.0177	1	2	0.7111
2764	Meilen=>Zürich Stadelhofen	0.5604	0.0324	1	2	0.2509
2765	Männedorf	0.5982	0.0095	1	7	2.8469
2766	Uetikon	0.5889	0.0147	1	5	2.1628
2767	Meiringen=>Brienz	-0.4388	-0.1651	2	2	0.1571
2768	Meiringen=>Brienzwiler	-0.4263	-0.1623	2	2	0.3391
2769	Meiringen=>Brünig-Hasliberg	-0.3502	-0.1411	2	2	0.2012
2770	Melide=>Lugano-Paradiso	0.2826	-0.6206	8	2	0.8017
2771	Melide=>Maroggia-Melano	0.2814	-0.6255	8	2	0.8465
2772	Mellikon	0.5096	0.1754	5	4	3
2773	Mellikon=>Rekingen AG	0.5011	0.179	5	2	0.9722
2774	Mellikon=>Rümikon AG	0.5187	0.1705	5	2	1.5278
2775	Mellingen Heitersberg=>Killwangen-Spreitenbach	0.2819	0.1585	5	2	0.5891
2776	Mellingen Heitersberg=>Mägenwil	0.235	0.1661	5	2	1.24
2777	Mels=>Flums	1.0344	-0.0006	3	2	0.8205
2778	Mels=>Sargans	1.052	-0.0017	3	2	0.8462
2779	Mendrisio=>Balerna	0.2775	-0.6381	8	2	0.5844
2780	Mendrisio=>Chiasso	0.2773	-0.6364	8	2	0.1848
2781	Mendrisio=>Lugano	0.2831	-0.6201	8	2	0.1096
2782	Mendrisio=>Stabio	0.276	-0.6419	8	2	0.6542
2783	Mendrisio S. Martino=>Capolago-Riva S. Vitale	0.2784	-0.6333	8	2	0.9831
2784	Mendrisio S. Martino=>Mendrisio	0.2778	-0.6362	8	2	0.8491
2785	Menznau	-0.1561	0.0772	4	4	1.586
2786	Menznau=>Willisau	-0.1589	0.0813	4	2	0.6659
2787	Menznau=>Wolhusen Weid	-0.1529	0.0728	4	2	1.0395
2788	Wolhusen Weid	-0.1496	0.0682	4	4	1.8499
2789	Merlischachen=>Küssnacht am Rigi	0.188	-0.077	8	2	0.7537
2790	Merlischachen=>Meggen	0.1759	-0.0715	8	2	0.9797
2791	Mettmenstetten=>Affoltern am Albis	0.3444	0.0571	10	2	0.8263
2792	Mettmenstetten=>Knonau	0.3404	0.0497	10	2	0.8404
2793	Meyrin	-1.3125	-0.0268	6	4	1.838
2794	Meyrin=>Vernier	-1.3086	-0.026	6	2	1.0176
2795	Meyrin=>Zimeysa	-1.3163	-0.0269	6	2	1.4824
2796	Zimeysa	-1.3176	-0.0272	6	4	3
2797	Mezzovico	0.2967	-0.5895	8	4	1.7577
2798	Mezzovico=>Rivera-Bironico	0.2972	-0.5872	8	2	0.8135
2799	Mezzovico=>Taverne-Torricella	0.2958	-0.5909	8	2	0.7172
2800	Mies	-1.2788	-0.0089	6	4	2.25
2801	Pont-Céard	-1.2833	-0.0087	6	4	1.9926
2802	Miralago=>Brusio	1.4116	0.3431	3	2	0.6398
2803	Miralago=>Le Prese	1.4168	0.3389	3	2	0.825
2804	Mitlödi=>Ennenda	0.9516	0.0528	10	2	1.007
2805	Mitlödi=>Schwanden GL	0.9634	0.0597	10	2	0.8999
2806	Schwanden GL	0.9709	0.0637	10	4	0.8415
2807	Mittelhäusern	-0.6791	0.1601	4	4	1.0867
2808	Mittelhäusern=>Niederscherli	-0.6744	0.1582	4	2	1.2467
2809	Mittelhäusern=>Schwarzwasserbrücke	-0.6832	0.162	4	2	1.2533
2810	Mogelsberg=>Brunnadern-Neckertal	0.9191	-0.0765	1	2	0.8265
2811	Mogelsberg=>Degersheim	0.9254	-0.08	1	2	0.7068
2812	Mols	0.9791	0.003	3	4	3
2813	Mols=>Unterterzen	0.9706	0.003	3	2	1.4872
2814	Mols=>Walenstadt	0.9871	0.0019	3	2	1.0128
2815	Unterterzen	0.9666	0.0031	3	4	2.3333
2816	Montbovon=>La Tine	-1.1179	-0.3542	2	2	0.4023
2817	Montbovon=>Les Avants	-1.1067	-0.336	2	2	0.0843
2818	Montbovon=>Les Sciernes	-1.1198	-0.3427	2	2	0.408
2819	Montbovon=>Lessoc	-1.1431	-0.3204	14	2	0.592
2820	Montbovon=>Rossinière	-1.1133	-0.3605	2	2	0.1716
2821	Monthey=>Collombey	-0.9207	-0.4954	2	2	1.1698
2822	Monthey=>Massongex	-0.9139	-0.4763	2	2	1.3491
2823	Monthey-En Place=>Collombey-Muraz	-0.7253	-0.4998	15	2	1.3168
2824	Monthey-En Place=>Monthey-Hôpital	-0.6701	-0.5144	15	2	0.5215
2825	Monthey-En Place=>Monthey-Ville	-0.704	-0.5069	15	2	1.2197
2826	Monthey-Ville	-0.7039	-0.5071	15	2	0.9149
2827	Monthey-Hôpital=>Chemex	-0.6389	-0.5212	15	2	0.8333
2828	Monthey-Hôpital=>Monthey-En Place	-0.6687	-0.5148	15	2	0.75
2829	Monthey-Ville=>Monthey-En Place	-0.7038	-0.5064	15	2	1.1903
2830	Montreux-Collège	-1.0331	-0.3008	2	3	1.8923
2831	Montreux=>Aigle	-0.9833	-0.3362	2	2	0.2459
2832	Montreux=>Burier	-1.0496	-0.2425	6	2	0.5034
2833	Montreux=>Chernex	-1.0542	-0.3123	2	2	0.1363
2834	Montreux=>Fontanivent	-1.0459	-0.308	2	2	0.2345
2835	Montreux=>La Tour-de-Peilz	-1.0559	-0.2258	6	2	0.3368
2836	Montreux=>Lausanne	-1.0919	-0.1147	6	2	0.0677
2837	Montreux=>Sion	-0.8487	-0.3796	2	2	0.0441
2838	Montreux=>Vevey	-1.0508	-0.2305	6	2	0.2984
2839	Montreux=>Villeneuve	-1.0029	-0.3176	2	2	0.3224
2840	Territet	-1.0127	-0.3082	2	6	3.0891
2841	Montreux-Collège=>Montreux	-1.0293	-0.2988	2	2	1.3889
2842	Moos=>Gasel	-0.6663	0.1567	4	2	1.5067
2843	Moos=>Köniz	-0.6585	0.1549	4	2	0.8267
2844	Moosseedorf	-0.5709	0.2271	4	4	2.5
2845	Moosseedorf=>Zollikofen	-0.5756	0.2206	4	2	1
2846	Schönbühl Shoppyland	-0.5668	0.2338	4	3	2
2847	Moreillon	-1.0789	-0.0556	6	4	2.2801
2848	Moreillon=>Palézieux	-1.0743	-0.0498	6	2	0.699
2849	Moreillon=>Puidoux	-1.0819	-0.0607	6	2	0.9882
2850	Morges=>Allaman	-1.1967	-0.0055	6	2	0.2779
2851	Morges=>Genève	-1.2277	-0.0123	6	2	0.0701
2852	Morges=>Gland	-1.2263	-0.0087	6	2	0.0909
2853	Morges=>Lausanne	-1.147	-0.029	6	2	0.1789
2854	Morges=>Nyon	-1.2052	-0.0063	6	2	0.1573
2855	Morges=>Renens VD	-1.1606	-0.0051	6	2	0.3672
2856	Morges=>St-Prex	-1.1925	-0.005	6	2	0.5986
2857	Morges=>Yverdon-les-Bains	-1.1116	0.0766	6	2	0.075
2858	Morges-St-Jean=>Lonay-Préverenges	-1.1717	-0.0049	6	2	1.5
2859	Morges-St-Jean=>Morges	-1.1759	-0.0044	6	2	0.8333
2860	Morteratsch=>Bernina Suot	1.4791	0.2403	3	2	0.502
2861	Morteratsch=>Surovas	1.4779	0.2315	3	2	0.5262
2862	Surovas	1.477	0.2244	3	4	1.3303
2863	Mosen=>Beinwil am See	0.0948	0.1226	12	2	0.732
2864	Mosen=>Ermensee	0.0877	0.1164	12	2	0.8263
2865	Moudon=>Ecublens-Rue	-1.0447	0.0424	11	2	0.491
2866	Moudon=>Lucens	-1.0378	0.0609	11	2	0.6066
2867	Moutier=>Court	-0.5494	0.455	7	2	0.3055
2868	Moutier=>Delémont	-0.4668	0.459	7	2	0.287
2869	Moutier=>Grandval	-0.5148	0.4456	7	2	0.5905
2870	Moutier=>Grenchen Nord	-0.5441	0.4326	7	2	0.3348
2871	Mumpf	0.0546	0.3155	5	4	1.8333
2872	Mumpf=>Möhlin	0.051	0.3171	5	2	0.8306
2873	Mumpf=>Stein-Säckingen	0.0585	0.3136	5	2	0.9878
2874	Möhlin	0.0444	0.3191	5	6	1.9339
2875	Mumpé Tujetsch=>Bugnei	0.7208	-0.3186	13	2	0.8333
2876	Mumpé Tujetsch=>Segnas	0.7428	-0.3093	13	2	1
2877	Muntelier-Löwenberg=>Galmiz	-0.835	0.2282	11	2	1.4
2878	Muntelier-Löwenberg=>Murten/Morat	-0.8616	0.2145	11	2	0.856
2879	Muntelier-Löwenberg=>Sugiez	-0.8499	0.2321	11	2	0.4333
2880	Muolen=>Häggenschwil-Winden	1.031	-0.1747	9	2	1.5467
2881	Muolen=>Steinebrunn	1.031	-0.1827	9	2	1.4533
2882	Steinebrunn	1.0305	-0.1842	9	4	2
2883	Murg	0.9461	0.0034	3	4	2
2884	Murg=>Mühlehorn	0.9385	0.0032	3	2	0.7372
2885	Murg=>Unterterzen	0.9542	0.0033	3	2	0.8462
2886	Mühlehorn	0.923	0.002	3	4	1.45
2887	Murgenthal	-0.1773	0.2071	12	4	1.8333
2888	Murgenthal=>Roggwil-Wynau	-0.1869	0.2066	12	2	1.5172
2889	Murgenthal=>Rothrist	-0.1679	0.207	12	2	0.7328
2890	Muri AG=>Benzenschwil	0.2067	0.0792	5	2	0.6712
2891	Muri AG=>Boswil-Bünzen	0.2017	0.0991	5	2	1.1237
2892	Muri AG=>Sins	0.2093	0.0675	5	2	0.2182
2893	Muri AG=>Wohlen AG	0.2001	0.1097	5	2	0.3164
2894	Sins	0.2121	0.0553	5	6	1.7762
2895	Murten/Morat=>Avenches	-0.9431	0.1706	11	2	0.2012
2896	Murten/Morat=>Faoug	-0.9162	0.1848	11	2	0.5484
2897	Murten/Morat=>Muntelier-Löwenberg	-0.8505	0.2215	11	2	0.8999
2898	Murten/Morat=>Münchenwiler-Courgevaux	-0.8898	0.1819	11	2	0.7265
2899	Murten/Morat=>Sugiez	-0.8534	0.2324	11	2	0.2713
2900	Muttenz=>Basel SBB	-0.0339	0.3316	5	2	0.6862
2901	Muttenz=>Pratteln	-0.0244	0.3282	5	2	0.8143
2902	Mägenwil=>Lenzburg	0.1851	0.1698	5	2	0.3446
2903	Mägenwil=>Mellingen Heitersberg	0.2449	0.1642	5	2	0.792
2904	Mägenwil=>Othmarsingen	0.2122	0.1685	5	2	1.2297
2905	Männedorf=>Meilen	0.5788	0.0202	1	2	0.381
2906	Männedorf=>Stäfa	0.605	0.006	1	2	0.8333
2907	Männedorf=>Uetikon	0.5916	0.0129	1	2	1.4405
2908	Stäfa	0.6149	0.0022	1	4	1.3461
2909	Märstetten	0.8997	-0.155	9	4	2
2910	Märstetten=>Müllheim-Wigoltingen	0.8929	-0.1514	9	2	0.9872
2911	Märstetten=>Weinfelden	0.9087	-0.16	9	2	0.7338
2912	Märwil	0.916	-0.1458	1	4	2
2913	Märwil=>Oppikon	0.9179	-0.1498	1	2	1
2914	Märwil=>Tobel-Affeltrangen	0.9138	-0.1428	1	2	0.75
2915	Tobel-Affeltrangen	0.9096	-0.1358	1	4	1.25
2916	Môtiers=>Couvet	-0.9895	0.3533	7	2	1.1152
2917	Môtiers=>Fleurier	-0.9947	0.3579	7	2	0.8784
2918	Möhlin=>Mumpf	0.0503	0.3172	5	2	0.5714
2919	Möhlin=>Rheinfelden	0.0338	0.3211	5	2	1.1518
2920	Möhlin=>Stein-Säckingen	0.0604	0.3118	5	2	0.1905
2921	Mörel=>Betten Talstation	-0.2866	-0.4486	13	2	0.7
2922	Mörel=>Bitsch	-0.3062	-0.4409	13	2	0.7195
2923	Mörschwil=>Goldach	1.0341	-0.1405	9	2	0.7107
2924	Mörschwil=>St. Gallen St. Fiden	1.0268	-0.1419	9	2	0.7636
2925	Mühlau=>Benzenschwil	0.2077	0.0734	5	2	1.5
2926	Mühlau=>Sins	0.2101	0.0624	5	2	0.8333
2927	Mühlehorn=>Murg	0.9347	0.0029	3	2	1.0128
2928	Mühlehorn=>Ziegelbrücke	0.9058	0.0006	3	2	0.6872
2929	Mülenen	-0.6147	-0.2103	2	4	2.25
2930	Mülenen=>Reichenbach im Kandertal	-0.6145	-0.2162	2	2	1.5217
2931	Mülenen=>Spiez	-0.6152	-0.2009	2	2	0.6616
2932	Müllheim-Wigoltingen=>Hüttlingen-Mettendorf	0.8804	-0.1425	9	2	0.8205
2933	Müllheim-Wigoltingen=>Märstetten	0.8927	-0.1511	9	2	1.0128
2934	Münchenbuchsee	-0.6031	0.2411	7	4	1.9719
2935	Münchenbuchsee=>Schüpfen	-0.614	0.2538	7	2	0.7235
2936	Münchenbuchsee=>Zollikofen	-0.594	0.2306	7	2	0.9532
2937	Münchenstein=>Basel Dreispitz	-0.0962	0.376	5	2	1.024
2938	Münchenstein=>Dornach-Arlesheim	-0.1106	0.3861	5	2	0.9941
2939	Münchenwiler-Courgevaux=>Cressier FR	-0.893	0.1734	11	2	0.7309
2940	Münchenwiler-Courgevaux=>Murten/Morat	-0.8849	0.1924	11	2	0.8855
2941	Münsingen=>Bern	-0.5924	0.1247	4	2	0.1781
2942	Münsingen=>Rubigen	-0.571	0.0972	4	2	1.2222
2943	Münsingen=>Thun	-0.5844	0.0403	4	2	0.2107
2944	Münsingen=>Wichtrach	-0.5805	0.068	4	2	0.7105
2945	Münster VS=>Geschinen	0.0343	-0.4975	13	2	1.5
2946	Münster VS=>Reckingen	0.0115	-0.5011	13	2	0.8333
2947	Münsterlingen Spital=>Landschlacht	1.0267	-0.2444	9	2	1.5395
2948	Münsterlingen-Scherzingen=>Bottighofen	1.0158	-0.2438	9	2	1.4605
2949	Müntschemier=>Gümmenen	-0.7602	0.2284	11	2	0.1614
2950	Müntschemier=>Ins	-0.8279	0.2542	11	2	0.963
2951	Müntschemier=>Kerzers	-0.8091	0.2474	11	2	0.7468
2952	Nebikon=>Dagmersellen	-0.0763	0.1477	12	2	1.2878
2953	Nebikon=>Wauwil	-0.0613	0.1322	12	2	0.795
2954	Wauwil	-0.0576	0.1276	12	6	2.3333
2955	Neirivue=>Albeuve	-1.1542	-0.3042	14	2	1.5
2956	Neirivue=>Villars-sous-Mont	-1.1584	-0.2919	14	2	0.7462
2957	Nesslau-Neu St. Johann=>Krummenau	0.8983	-0.0565	1	2	1.3333
2958	Netstal=>Glarus	0.9252	0.037	10	2	0.8263
2959	Netstal=>Näfels-Mollis	0.9126	0.0294	10	2	0.8983
2960	Näfels-Mollis	0.9049	0.0246	10	4	1.7983
2961	Neuchâtel=>Biel/Bienne	-0.7681	0.3309	7	2	0.139
2962	Neuchâtel=>Chambrelien	-0.852	0.3348	7	2	0.2305
2963	Neuchâtel=>Ins	-0.8466	0.2674	11	2	0.1482
2964	Neuchâtel=>Les Deurres	-0.8738	0.3032	7	2	0.568
2965	Neuchâtel=>Neuchâtel-Serrières	-0.9098	0.2971	7	2	0.6023
2966	Neuchâtel=>St-Blaise CFF	-0.8398	0.3247	7	2	0.5536
2967	Neuchâtel=>St-Blaise-Lac	-0.8617	0.2844	11	2	0.5679
2968	Neuchâtel=>Travers	-0.9628	0.3356	7	2	0.0538
2969	Neuchâtel=>Yverdon-les-Bains	-0.9594	0.2219	7	2	0.1357
2970	Neuchâtel-Serrières=>Auvernier	-0.9342	0.2947	7	2	1.4026
2971	Neuchâtel-Serrières=>Neuchâtel	-0.8957	0.2979	7	2	0.7964
2972	Neuenegg=>Laupen	-0.7962	0.1147	6	2	0.3715
2973	Neuenhof=>Killwangen-Spreitenbach	0.3077	0.1565	5	2	1.0068
2974	Neuenhof=>Wettingen	0.3183	0.1593	5	2	0.9932
2975	Neuhausen=>Andelfingen	0.6881	0.0365	1	2	0.1788
2976	Neuhausen=>Dachsen	0.689	0.0428	1	2	0.5055
2977	Neuhausen=>Schaffhausen	0.6791	0.0448	1	2	0.8249
2978	Neuhausen=>Schloss Laufen am Rheinfall	0.6847	0.0457	1	2	1.1044
2979	Neuhausen Rheinfall=>Jestetten	0.6666	0.0637	1	2	0.7203
2980	Neuhausen Rheinfall=>Neuhausen	0.6756	0.0535	1	2	1.0981
2981	Neukirch-Egnach	1.0279	-0.1897	9	4	2.6721
2982	Neukirch-Egnach=>Romanshorn	1.025	-0.192	9	2	0.6533
2983	Neukirch-Egnach=>Steinebrunn	1.0294	-0.1876	9	2	1.0467
2984	Neumühle=>Langnau i.E.	-0.4264	0.1063	4	2	0.6532
2985	Neumühle=>Zollbrück	-0.4292	0.1125	4	2	1.5135
2986	Zollbrück	-0.4299	0.1146	4	4	2.6607
2987	Neyruz=>Cottens	-0.9846	0.0112	6	2	1.0002
2988	Neyruz=>Rosé	-0.9741	0.0203	6	2	0.9923
2989	Nidfurn-Haslen=>Leuggelbach	0.9926	0.0746	10	2	1.4878
2990	Nidfurn-Haslen=>Schwanden GL	0.9825	0.0698	10	2	0.778
2991	Nieder- und Oberurnen	0.8922	0.0166	10	4	2.6923
2992	Nieder- und Oberurnen=>Näfels-Mollis	0.8981	0.0202	10	2	0.8999
2993	Nieder- und Oberurnen=>Ziegelbrücke	0.8808	0.0089	10	2	0.8404
2994	Niederbipp	-0.285	0.3148	5	4	1.7484
2995	Niederbipp=>Oensingen	-0.2689	0.3114	5	2	0.7612
2996	Niederbipp=>Wangen an der Aare	-0.3004	0.3178	5	2	0.7405
2997	Niederglatt=>Bülach	0.5977	0.1027	1	2	0.75
2998	Niederglatt=>Oberglatt	0.5893	0.1111	1	2	1
2999	Oberglatt	0.5845	0.1153	1	6	2.0355
3000	Niederhasli=>Dielsdorf	0.5929	0.1333	1	2	0.84
3001	Niederhasli=>Oberglatt	0.5886	0.1244	1	2	0.8267
3002	Niederrickenbach Station=>Dallenwil	-0.0033	-0.0327	8	2	0.8604
3003	Niederrickenbach Station=>Wolfenschiessen	-0.0038	-0.0347	8	2	0.9857
3004	Niederried	-0.5049	-0.1794	2	5	2
3005	Niederried=>Interlaken Ost	-0.5218	-0.1791	2	2	0.1685
3006	Niederried=>Oberried am Brienzersee	-0.5011	-0.1789	2	2	0.7475
3007	Niederried=>Ringgenberg	-0.509	-0.1794	2	2	0.8265
3008	Niederscherli=>Gasel	-0.6707	0.1571	4	2	0.9933
3009	Niederscherli=>Mittelhäusern	-0.6752	0.1589	4	2	0.76
3010	Niederwald=>Blitzingen	-0.065	-0.5035	13	2	1
3011	Niederwald=>Fürgangen-Bellwald Talstation	-0.0844	-0.5008	13	2	0.7586
3012	Niederwangen=>Bern Bümpliz Süd	-0.7301	0.1325	6	2	0.9897
3013	Niederwangen=>Oberwangen	-0.75	0.1271	6	2	1.2534
3014	Niederwangen=>Thörishaus Dorf	-0.7588	0.1238	6	2	0.7466
3015	Oberwangen	-0.7521	0.1263	6	6	3.0015
3016	Niederweningen	0.6019	0.153	1	2	1.4935
3017	Niederweningen Dorf	0.6017	0.1526	1	4	2.5067
3018	Niederweningen Dorf=>Niederweningen	0.6024	0.1535	1	2	1.0002
3019	Niederweningen Dorf=>Schöfflisdorf-Oberweningen	0.6008	0.1512	1	2	0.9933
3020	Schöfflisdorf-Oberweningen	0.5998	0.1495	1	4	2
3021	Noiraigue=>Champ-du-Moulin	-0.9665	0.328	7	2	0.75
3022	Noiraigue=>Travers	-0.9706	0.3341	7	2	0.7
3023	Nottwil	-0.027	0.0956	12	4	2.5
3024	Nottwil=>Oberkirch LU	-0.0307	0.0988	12	2	1.4819
3025	Nottwil=>Sempach-Neuenkirch	-0.0232	0.0923	12	2	0.7847
3026	Oberkirch LU	-0.0329	0.1005	12	4	2.9756
3027	Nyon=>Coppet	-1.2553	-0.0104	6	2	0.3978
3028	Nyon=>Genève	-1.2476	-0.0126	6	2	0.2511
3029	Nyon=>Gland	-1.2316	-0.0091	6	2	0.6394
3030	Nyon=>Morges	-1.2226	-0.0084	6	2	0.2352
3031	Näfels-Mollis=>Netstal	0.9115	0.0285	10	2	0.9859
3032	Näfels-Mollis=>Nieder- und Oberurnen	0.8979	0.0204	10	2	1.1993
3033	Nänikon-Greifensee	0.5885	0.0382	1	4	2.5
3034	Nänikon-Greifensee=>Schwerzenbach ZH	0.5866	0.0401	1	2	0.9865
3035	Nänikon-Greifensee=>Uster	0.5913	0.0359	1	2	0.7643
3036	Nätschen=>Andermatt	0.433	-0.373	13	2	0.5588
3037	Nätschen=>Oberalppass	0.4589	-0.3704	13	2	0.6237
3038	Oberalppass	0.5161	-0.3634	13	4	0.5192
3039	Oberaach=>Amriswil	0.9818	-0.1878	9	2	1.0074
3040	Oberaach=>Erlen	0.9766	-0.1856	9	2	0.9857
3041	Oberalppass=>Nätschen	0.4847	-0.3673	13	2	0.2263
3042	Oberalppass=>Tschamut-Selva	0.5456	-0.3593	13	2	0.2263
3043	Oberbuchsiten=>Egerkingen	-0.2051	0.293	5	2	0.8978
3044	Oberbuchsiten=>Oensingen	-0.2271	0.3002	5	2	0.6965
3045	Oberburg=>Burgdorf Steinhof	-0.4458	0.1755	4	2	1.5175
3046	Oberburg=>Hasle-Rüegsau	-0.4488	0.1617	4	2	0.7547
3047	Oberdiessbach=>Brenzikofen	-0.5332	0.0652	4	2	1.1784
3048	Oberdiessbach=>Heimberg	-0.5377	0.0607	4	2	0.3573
3049	Oberdiessbach=>Konolfingen	-0.5152	0.0871	4	2	0.3685
3050	Oberdiessbach=>Stalden i.E.	-0.522	0.0793	4	2	0.633
3051	Oberdorf SO=>Gänsbrunnen	-0.4988	0.4217	7	2	0.7728
3052	Oberdorf SO=>Im Holz	-0.4946	0.4111	7	2	1.4186
3053	Oberentfelden=>Kölliken	0.0416	0.1828	12	2	0.9923
3054	Oberentfelden=>Suhr	0.0649	0.1814	12	2	0.7972
3055	Obergesteln	0.0785	-0.4861	13	4	2.5
3056	Obergesteln=>Oberwald	0.0898	-0.4819	13	2	0.7
3057	Obergesteln=>Ulrichen	0.0696	-0.4883	13	2	1.0357
3058	Oberwald	0.1179	-0.4707	13	4	0.5131
3059	Oberglatt=>Niederglatt	0.5918	0.1086	1	2	1.1978
3060	Oberglatt=>Niederhasli	0.5899	0.1275	1	2	1.2088
3061	Oberglatt=>Rümlang	0.5745	0.1115	1	2	1.3956
3062	Oberkirch LU=>Nottwil	-0.029	0.0972	12	2	1.4937
3063	Oberkirch LU=>Sursee	-0.0369	0.1048	12	2	0.8397
3064	Oberried am Brienzersee=>Brienz	-0.4636	-0.1713	2	2	0.1948
3065	Oberried am Brienzersee=>Ebligen	-0.485	-0.1771	2	2	0.8105
3066	Oberried am Brienzersee=>Interlaken Ost	-0.5212	-0.179	2	2	0.1252
3067	Oberried am Brienzersee=>Niederried	-0.5006	-0.1788	2	2	0.7945
3068	Oberrieden=>Horgen	0.4866	0.0024	10	2	1
3069	Oberrieden=>Thalwil	0.4629	0.0114	10	2	1
3070	Oberrieden Dorf=>Horgen Oberdorf	0.4111	0.0137	10	2	1.0068
3071	Oberrieden Dorf=>Thalwil	0.4316	0.015	10	2	0.8265
3072	Oberriet=>Altstätten SG	1.0854	-0.0755	9	2	0.3598
3073	Oberriet=>Rüthi SG	1.0874	-0.0569	9	2	0.6159
3074	Rüthi SG	1.0875	-0.0553	9	4	2
